label,text
0,"Baru-baru ini geger varian Corona 'Delmicron', gabungan varian Delta dan Omicron. Sudah dipastikan , ternyata begini asal-muasal muncul kabar Delmicron.  https://t.co/HEMmAt6Dj2"
0,"Dunia dihebohkan dengan rumor tentang varian Delmicron yang disebut gabungan antara varian Delta dan Omicron. Namun ternyata, varian ini adalah .  https://t.co/YvYb4UEYTf"
0,"Banyak yang menyangka Delmicron adalah varian Corona baru kombinasi Delta-Omicron. Nyatanya, varian Delmicron  belaka.   https://t.co/R1hv5FqVWm"
0,"Varian Delmicron mendadak jadi perbincangan, disebut-sebut gabungan dari COVID-19 varian Delta dan Omicron. Para pakar memastikan informasi ini adalah .  https://t.co/uANi2axzDH"
0,"Varian Delmicron mendadak jadi perbincangan, disebut-sebut gabungan dari COVID-19 varian Delta dan Omicron. Para pakar memastikan informasi ini adalah .  https://t.co/fjmtiSdd21"
0,Epidemiolog Universitas Griffith Dicky Budiman menegaskan kalau varian baru Delmicron atau gabungan varian Delta dan Omicron adalah . Berikut pernyataannya.  https://t.co/eJef11gUjb
0, menerpa Menteri Agama Yaqut Cholil Qoumas. Dia disebut-sebut mengelus pipi perempuan yang bukan muhrim. Tantri 'Kotak' pun membela.  https://t.co/6Zrg2WoGsA
0,Dipastikan ! BNI tidak pernah memungut biaya apa pun dari pelamar atau menunjuk agen perjalanan mana pun dalam proses seleksi pegawai.  https://t.co/wO7D2nOF3p
0,"Santer beredar informasi 4 kasus varian Omicron B.1.1.529 ditemukan di Bekasi, berdomisili di DKI. Dinkes membantahnya, menyebut berita tersebut sebagai .  https://t.co/qbfxEDvEGA"
0,Isu empat warga DKI Jakarta kena Corona varian Omicron bikin heboh. Kepala Dinas Kesehatan Kabupaten Bekasi Sri Enny Mainiarti menegaskan kabar tersebut .  https://t.co/UmSEXu9xXH
0,"KSP memastikan kabar virus Corona varian Omicron sudah menginfeksi 4 orang di Cikarang Barat, Kabupaten Bekasi, adalah  atau tidak benar.  https://t.co/r8LFrRrI03"
0,"Terdakwa Adam Ibrahim divonis 4 tahun penjara terkait kasus  babi ngepet di Bedahan, Depok.  https://t.co/4OWEQW9vPE"
0,Polda Sulut memastikan isu soal penculikan anak adalah . Polisi menyatakan hingga saat ini tak ada warga yang melaporkan kasus penculikan anak.  https://t.co/CnwsTkf6qa
0,"""Jangan termakan isu-isu atau  atau berita-berita yang menyesatkan,"" kata Kepala BNPB, Letjen TNI Suharyanto.  https://t.co/qoSUUvQGa0"
0,"Berita  sangat sulit untuk dihilangkan. Namun sebagai masyarakat yang bijak, sebaiknya kenali sejumlah tanda untuk mengetahui mana berita  dan mana yang tidak.   https://t.co/ZhQxLASY8j"
0,Kementerian Komunikasi dan Informatika mengungkapkan  berkaitan virus Corona masih menyebar di jagat internet.  https://t.co/hfistb1nsm
0,"Ketua DPC Forkabi Pondok Aren, Armin meminta maaf kepada polisi usai demo beberapa waktu lalu. Ia mengaku pernyataan soal temannya yang dimintai uang itu .  https://t.co/TugtjVCw94"
0,JPU menolak pledoi yang diajukan terdakwa Adam Ibrahim dalam kasus  babi ngepet dan tetap menuntut Adam dengan hukuman 3 tahun penjara.   https://t.co/YQkvQi1Tga
0,"JPU menyatakan tak sependapat dengan pledoi terdakwa kasus  babi ngepet, Adam Ibrahim. Menurut JPU kisah Nabi Ibrahim yang dibawa-bawa dalam pledoi tak memiliki kesamaan dengan perbuatan Adam Ibrahim!   https://t.co/fGpcnOInkb"
0,"Wakil Gubernur DKI Jakarta, Ahmad Riza Patria, mempersilakan MUI DKI membuat tentara siber untuk memerangi buzzer yang menyerang ulama dan Anies Baswedan. Riza menyebut saat ini memang  masih saja ada di media sosial.   https://t.co/ric7TIrfPt"
0,Wakil Presiden RI Ma'ruf Amin mengungkap penyebaran  atau berita bohong seperti deret ukur dalam logaritma. Simak pernyataannya:  https://t.co/lpnJ7KgeY3
0,"Usai anggota Satpol PP Gowa pemukul pasutri saat razia PPKM ditetapkan tersangka dan dipenjara, giliran pasutri tersebut menjadi tersangka kasus  hamil.  https://t.co/xDDmeS9fah"
0,Pasutri Ivan (24) dan Amriana (34) yang viral karena dipukul anggota Satpol PP Gowa saat razia PPKM kini ditetapkan menjadi tersangka kasus .  https://t.co/N78r4yKggV
0,"Pengadilan Negeri Depok menggelar sidang pembacaan pledoi terdakwa kasus  babi Ngepet, Adam Ibrahim. Dalam pledoinya, pengacara Adam Ibrahim menyatakan menolak disamakan dengan kasus Ratna Sarumpaet.   https://t.co/M2UxX98WY4"
0,Beredar omongan yang diklaim dari Elon Musk sebagai orang terkaya di dunia. Dia disebut tak mau putrinya menikah dengan orang miskin.  atau fakta?  https://t.co/BB7KLnapYD
0,"Adam Ibrahim, terdakwa penyebar  babi ngepet di Depok dituntut 3 tahun penjara. Kedua anak terdakwa juga terpaksa putus sekolah karena terkendala biaya...  https://t.co/LNn3G1TdQv"
0,"Pengadilan Negeri Depok menggelar sidang tuntutan terdakwa Adam Ibrahim dalam kasus  babi ngepet, Selasa (9/11). Dia dituntut hukuman 3 tahun penjara oleh jaksa penuntut umum (JPU).   https://t.co/Qqir1EHV1T"
0,"Terdakwa Adam Ibrahim dituntut 3 tahun penjara terkait  kasus babi ngepet yang menyebabkan keonaran di Bedahan, Depok.  https://t.co/CV0DLXFu4t"
0,Kabar duka meninggalnya Vanessa Angel dan suaminya Febri Ardiansyah atau Bibi diwarnai  atau berita tidak benar. Soal apa?  https://t.co/iqeHQBAA6k
0,Narasi yang mengiringi video tersebut dipastikan .  https://t.co/VTCuIggh6n
0,Giliran Melanie Subono yang kena kabar  meninggal dunia. Duh!   https://t.co/XIVEQQ8ZLR
0,Terdakwa Adam Ibrahim menyesal telah menyebarkan berita bohong terkait  babi ngepet. Ia mengaku menyesal karena akibat perbuatannya 2 anaknya putus sekolah.  https://t.co/wcOpos98JR
0,"Acha Septriasa yang kini tinggal di Australia jadi korban  meninggal. Belum lama, Acha mengungkapkan kerinduannya kembali ke dunia entertainment....   https://t.co/jaw45GdFrP"
0,Terdakwa Adam Ibrahim menyesal dan mengakui kesalahannya terkait penyebaran  babi ngepet di Depok. Adam pun buka-bukaan.  https://t.co/1QAnWu25fW
0,Lagi-lagi artis diterpa kabar  artis meninggal dunia. Kali ini Acha Septriasa dikabarkan meninggal dunia karena judul salah satu video di YouTube. Duh!   https://t.co/mRbM9e0vGh
0,"Uring-uringan dan sulit tidur gara-gara berita  dirinya meninggal dunia, Roy Kiyoshi ngaku sampai sempat berobat. Begini cerita dari sudut pandangnya:   https://t.co/jnTEKN2sN3"
0,Angelica Simperler jadi salah satu artis korban  meninggal dunia. Angelica jadi penasaran siapa pelakunya...   https://t.co/nyMMFhaNwS
0,Masifnya internet membuat berita  juga semakin banyak. Ini cara mengeceknya apakah berita tersebut  atau benar.  https://t.co/6rBgM0HLez
0,"Polisi telah menetapkan Direktur BSTV Bondowoso, Arief Zainurrohman (AZ), dan 2 anak buahnya sebagai tersangka penyebar . Channel YouTube 'Aktual TV'.  https://t.co/hJi1pe7k9D"
0,"Viral kisah ayah menikahi teman sekelas anaknya. Kisah tersebut dianggap  karena mirip sinetron, nyatanya benar terjadi. Deretan foto ini buktinya:  https://t.co/FKFaU8HqIu"
0,"Meski vaksin Corona sudah ada, warga di negara ini masih ada yang percaya . Begini faktanya:  https://t.co/XitDEv3DmN"
0,"Polres Metro Jakarta Pusat membongkar produsen  di YouTube Aktual TV. Salah satu tim kreator, yakni Ahmad Fandi. Tiap produksi, Fandi dibayar Rp 1 juta.   https://t.co/AWUQ1KhJvw"
0,"Arief Zainurrohman memproduksi  di akun Youtube 'Aktual TV'. Dia dibantu oleh 2 tim kreatornya, yang salah satunya Ahmad Fandi seorang penyiar radio.  https://t.co/hZ3HgTKnjs"
0,"Ada 700-an konten  dan SARA yang diproduksi oleh Arief dkk, termasuk soal Pangkostrad Letjen Dudung Andurrachman dan Kapolda Metro Jaya Irjen Fadil Imran.  https://t.co/fPpHwk9MzI"
0,Akun YouTube milik Direktur TV swasta lokal disita polisi atas kasus penyebaran  dan SARA. Akun 'Aktual TV' itu disebut bukan merupakan produk jurnalistik.  https://t.co/PkowwKXgZ8
0,Polisi akhirnya mengungkap sosok direktur TV swasta yang ditangkap terkait postingan  dan SARA. Ia diketahui bernama Arief Zainurrohman.  https://t.co/tOCdV21syF
0,Polres Metro Jakarta Pusat menangkap seorang direktur televisi swasta. Direktur televisi swasta itu ditangkap terkait dugaan penyebaran berita .  https://t.co/MoJYiT2Iy0
0,MenPAN-RB Tjahjo Kumolo menjelaskan perihal insiden salah posting foto  'Jalan Tol Cisumdawu' yang sempat dilakukannya beberapa waktu lalu. Apa katanya?  https://t.co/ieXOwniZrq
0,"Tjahjo Kumolo sempat mengunggah foto yang ternyata  terkait tol Cisumdawu, Jawa Barat pada Minggu (10/10). Ini penjelasannya terkait foto tersebut!   https://t.co/Nn44VbhOK6"
0,Roy Kiyoshi murka dibilang telah menutup mata untuk selamanya. Ia mau proses pembuat konten .  https://t.co/hofEKMPYGF
0,Ustaz Encep Zainal Muttaqin menjelaskan soal kasus  wali yang dilantik oleh Nabi Khidir dan Nyi Roro Kidul. Ia juga mengaku baru 3 bulan telanjang dada.  https://t.co/R1nmhIiCyT
0,Warga pendatang mengungsi ke Polres setempat karena termakan berita bohong atau .  https://t.co/AS12DLzs7A
0,"Tukul Arwana sempat jadi korban  soal dikabarkan meninggal dunia. Sebagai sahabat, Vega Darwanti beri respons ini:   https://t.co/eyOW68Csld"
0,"Melalui wujud bela negara, sudah seharusnya masyarakat Indonesia menggunakan kemajuan teknologi untuk melawan , radikalisme, intoleransi, kejahatan siber, korupsi serta terorisme untuk menjaga kesatuan di Indonesia.  #TeknologiUntukBelaNegaraIndonesia @terasnegeriku1  https://t.co/zJaAuccVwQ"
0,"Viral di media sosial, sebuah video menyebut layanan internet akan mati 6 hari akibat perbaikan kabel bawah laut. Waspada, jangan sampai termakan !  https://t.co/NkzfMAuiKC"
0,Ivan Gunawan tak menyangka dirinya dikabarkan meninggal dunia oleh beberapa channel YouTube. Ini akun media sosial yang menyebar  tentang artis:   https://t.co/Efj3NoYTxK
0,Ivan Gunawan jadi korban berita  meninggal. Faktanya ia tampak lebih bugar setelah turun puluhan kilogram. Ia buka-bukaan soal rahasianya tampil bugar.  https://t.co/NyhQ6t6y9h
0,Ivan Gunawan jadi korban berita  meninggal. Faktanya ia tampak lebih bugar setelah turun puluhan kilogram. Ia buka-bukaan soal rahasianya tampil bugar.  https://t.co/1rx3aWn4ZQ
0,Ivan Gunawan jadi korban berita  meninggal dunia oleh akun YouTube yang kini sudah tidak ada. Ivan mengunggah capture video tersebut ke Instagram-nya!   https://t.co/XhT72AG2O3
1,"MotoGP Jerman 2022 berlangsung seru. Baru awal balapan ada bencana buat Ducati, Francesco Bagnaia jatuh!  https://t.co/A4Bp7SoKkJ"
1,"Sebuah mobil Damkar Pemkab Kediri alami kecelakaan saat hendak memadamkan kebakaran. Akibatnya, mobil itu oleng dan menabrak pagar sebuah sekolah dasar.  https://t.co/BFl7EVgMBE"
1,"Prakiraan cuaca besok sudah diumumkan oleh BMKG. Prakiraan cuaca besok berikut berlaku untuk wilayah Jakarta, Bogor, Depok, Tangerang, dan Bekasi.  https://t.co/sLuKbNXnQF"
1,Diri sendiri bisa menjadi musuh terbesar dalam kehidupan. Greysia Polii mengajarkan bahwa kita bisa melangkah maju ke depan dengan mempercayai diri sendiri. #LaporanInteraktif #CNNIndonesia #detiknetwork   https://t.co/YvrNX0K1UE
1,"Buat detikers yang hendak terabas dengan menggunakan motor trail atau mau melakukan perjalan offroad, jangan sekali-kali menggunakan sandal jepit ya.  https://t.co/pOApUhkuKB"
1,Arab mengalami kekeringan paling intens selama ribuan tahun. Namun situasi ini memberikan kesempatan bagi Islam untuk berkembang pesat.   https://t.co/vwr4N1AO6E
1,"Menteri Perhubungan Budi Karya Sumadi bersama Menteri UKM Teten Masduki membuka soft launching Stasiun Shelter Matraman di Kampung Melayu, Jakarta Timur, Minggu (19/6).   https://t.co/4qmY27ZdvP"
1,Bupati Lombok Tengah Lalu Pathul Bahri mendukung penuh pembangunan kereta gantung di bawah kaki Gunung Rinjani.  https://t.co/HrMBYhm78w
1,Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Salahudin Uno mengunjungi Kabupaten Garut.  https://t.co/KSVfMNWVgc
1,Tiga capres 2024 telah diumumkan Partai NasDem pimpinan Surya Paloh. Ketiganya adalah tokoh dengan riwayat pendidikan mengesankan dan tentunya kompeten.  https://t.co/6u9w4jJjjB
1,"Jepang mengumpulkan sejumlah negara Simposium Pemimpin Amfibi Pasifik (PALS) 2022 di tengah ketegangan dengan China, Korea Utara, dan Rusia.   https://t.co/OtgLtzpyOP"
1,"Sopir bus pariwisata berinisial AS (38) ditetapkan sebagai tersangka dalam kecelakaan beruntun di Banjar Pacung, Desa/Kecamatan Baturiti.  https://t.co/n9fyLI1kx5"
1,"Sejumlah fosil hewan purba seperti kura-kura hingga buaya ditemukan di Desa Jembarwangi, Kabupaten Sumedang. Berikut fakta-faktanya:   https://t.co/c9okMNqpBG"
1,Gibran Rakabuming ngaku disarankan oleh Ketum Partai Gerindra Prabowo Subianto untuk maju di Pilgub Jateng atau Pilgub DKI. Seberapa kuat Gibran di survei?  https://t.co/YKGBTqIvBC
1,Sebetulnya penggunaan pakaian bekas dimulai dari gerakan donasi kegiatan keagamaan. Kok sekarang dibisnisin sih🤔  https://t.co/iq9tnxxLy3
1,"Puluhan peselancar mencoba menaklukkan ganasnya ombak Pantai Parangtritis Bantul, Sabtu (18/6).   https://t.co/RJ3gzTvbS7"
1,"Viral video wanita bernyanyi merdu sambil 'ngef-fly' pasca operasi. Video tersebut dituding warganet dibuat oleh nakes tanpa izin, begini klarifikasi pasien:   https://t.co/ozcbphvMw0"
1,"Menteri Pertanian Syahrul Yasin Limpo heran dengan harga cabai dan bawang merah yang melonjak tinggi. Pasalnya, stok cabai di petani tergolong aman.  https://t.co/Wxsufff5fW"
1,Ramalan zodiak cinta Pisces hindari bicara tak tentu arah meskipun maksudnya mengajak dirinya berkomunikasi. Simak ramalan zodiak cinta hari ini:  https://t.co/kd8eZs0maF
1,"Viral video wanita bernyanyi merdu sambil 'nge-fly' akibat bius pasca operasi. Ramai dipuji warganet, rupanya momen tersebut terjadi gegara sang pasien 'parno'.  https://t.co/Tan2hrBTCX"
1,"Gempa bermagnitudo 3 terjadi di barat daya Cilacap, Jawa Tengah, sore tadi. Berikut ini data terkait gempa tersebut.  https://t.co/r5DHkP7NR0"
1,Gibran Rakabuming Raka dapat wejangan dari Prabowo Subianto untuk maju Pilgub. Gibran juga disarankan hal yang sama oleh Megawati dan Puan Maharani.  https://t.co/KQzWI2TFaI
1,"Mari angkat topi buat Pep Guardiola. Sejak berkarier sebagai pelatih di tahun 2008, Guardiola selalu bawa timnya finis di tiga besar!   https://t.co/ybr1ajo6e9"
1,"Bersih dan Indah, itulah kata yang terbersit jika mendengar Jepang. Tapi siapa sangka, negara ini punya kota yang sangat kumuh.  https://t.co/eYLdeEb049"
1,Tim bulutangkis Indonesia gagal di Indonesia Open 2022. PP PBSI menyoroti sejumlah hal yang harus dibehani.   https://t.co/f2tyeqZZZe
1,Gibran Rakabuming Raka mengungkap fakta lain dari pertemuannya dengan Prabowo. Salah satunya saran Prabowo agar Gibran maju Pilgub DKI atau Jateng.  https://t.co/c9muTc9nyB
1,"Rumah Nikita Mirzani dikepung pihak kepolisian pada 15 Juni 2022. Pukul 03.00 dini hari, rumah Nikita dikepung oleh petugas Polres Serang Kota.  https://t.co/eZG5JouCOB"
1,"""Jadi kalau di tentara ada follow me, kita penumpang kapal besar serahkan kepada pengemudi bagaimana komando Pak Jokowi,"" kata Moeldoko di Jepara.  https://t.co/76kwWjZW2J"
1,"Ganjar Pranowo bocorkan materi dalam sekolah politik PDIP yang diikutinya bersama kepala daerah seluruh Indonesia, termasuk Gibran Rakabuming Raka.   https://t.co/jcnemWFb2T"
1,"Setelah MotoGP Catalunya 2021 lalu baju balap Quartararo terbuka, kini pada seri MotoGP Jerman 2022 di Sachsenring giliran kaca helm Quartararo yang lepas.  https://t.co/YCYTgTPYIO"
1,Liu Yu Chen/Ou Xuan Yi meraih gelar juara ganda putra Indonesia Open 2022. Liu/Ou menang dua gim langsung atas Choi Sol Gyu/Kim Won Ho.  https://t.co/fZZyPlaUxY
1,Kualitas udara di Jakarta masuk dalam tiga besar yang terburuk di dunia. Pejalan kaki hingga pengguna sepeda motor disarankan untuk menggunakan masker.  https://t.co/eRNdvrlK1m
1,"Jembatan biasanya dibangun sebagai tempat penyeberangan manusia. Namun, sejumlah jembatan ini dibangun khusus untuk hewan lho. Ini fotonya:   https://t.co/3tkng9SDbc"
1,"Video wanita bernyanyi sambil 'nge-fly' pasca operasi viral di medsos. Dapat banyak respons positif dan tawa dari warganet, ternyata begini kisah di baliknya:   https://t.co/SmoyAYx1Z6"
1,"Soal hak paten di industri otomotif tidak main-main, sekali ada yang dinilai telah melakukan kejahatan pencurian ide, bisa langsung digugat.   https://t.co/y4n9hm0Hi9"
1,Pengadilan Negeri Jakarta Selatan menolak gugatan konsumen DFSK Glory 580 yang menuntut ganti rugi karena mobilnya tidak bisa menanjak. Ini awal mula kasusnya:   https://t.co/Hxa3LNBmgA
1,"Hari Raya Idul Adha kurang dari sebulan lagi. Bagi umat muslim yang mampu, sangat dianjurkan membeli sapi, kambing/domba untuk jadi hewan kurban.   https://t.co/n2SvpnWPu9"
1,"Pria yang hendak meracik kuah sotonya, tanpa disengaja menuang sebotol kecap. Alhasil dia malah makan kecap pake soto. Aksinya pun bikin ngakak sekaligus sedih.  https://t.co/kkpMCjyMwO"
1,"Sebenarnya, keputusan LG yang menutup bisnis ponselnya tak bisa dibilang kabar mengejutkan, karena sejak bertahun lalu, bisnis ponselnya sudah babak belur.  https://t.co/9QhHkLwRpo"
1,"KPU menjelaskan kekurangan anggaran tahapan Pemilu 2024 sebesar Rp 5,6 triliun akan dibahas Kemenkeu usai penetapan PKPU Tahapan.  https://t.co/GWiv7I9AVY"
1,Warga sekitar meminta Tebet Eco Park nantinya menjadi lebih tertib usai ditutup sementara. Warga mengeluh kawasan itu jadi tak teratur saat dibuka.  https://t.co/GHsDFBKU0Y
1,"Raffi Ahmad berikan kado istimewa untuk sang istri. Tak tanggung-tanggung, ia berikan Nagita Slavina mobil mewah Rolls Royce Phantom keluaran terbaru.   https://t.co/tHRSPWZoQp"
1,"Polisi mengamankan 11 orang anggota geng motor di Kota Tangerang, Banten, yang hendak tawuran. Mereka janjian akan tawuran lewat media sosial.  https://t.co/ri1om02nXX"
1,"Masyarakat Desa Adat Intaran, Denpasar, gelar aksi unjuk rasa. Mereka menolak rencana pembangunan terminal gas alam cair di kawasan mangrove Tahura Ngurah Rai.  https://t.co/yVK0F6BU3A"
1,Tahun 1983 sekitar 7-12 gerbong pasir Gunung Galunggung diangkut kereta dari Tasik ke Jakarta dari Stasiun KA Pirusa.  https://t.co/lMPxOOgFmJ
1,"Konten kreator TikTok bernama Ilmon belum lama ini mukbang nasi Padang. Tak tanggun-tanggung, ia menghabiskan 2 bungkus dengan lauk rendang dan tunjang.   https://t.co/y6s9ExS74x"
1,"Saat pihak kuasa hukum Razman Nasution melakukan konferensi pers, selebgram Denise Chariesta muncul hingga keributan terjadi di antara mereka.   https://t.co/6Co42fOoJL"
1,Bagaimana syarat dan cara mengajukan bantuan pembangunan dan rehabilitasi masjid dan musala? Cek juga besar dana yang bisa didapat.  https://t.co/JRJUeGgB4H
1,Paduai (90) menikahi kakak kandung mantan istrinya yang berusia 62 tahun lebih muda. Sang mantan istri ngaku turut bahagia.  https://t.co/YtRDAMKXUZ
1,Petugas pemadam kebakaran berjuang mengendalikan api yang terus meluas di sejumlah wilayah Spanyol. Suhu panas pada Sabtu (18/6) capai 40-42 derajat Celcius.  https://t.co/sDVN0qVFiL
1,"Untuk bikin paspor, traveler bisa mengambil nomor antrean melalui aplikasi M-Paspor. Bagaimana bila kantor imigrasi terdekat tidak ditemukan di dalam aplikasi?  https://t.co/NUMFpwnF0k"
1,"Turnamen futsal berujung tawuran depan kampus IT Telkom Purwokerto Banyumas, Sabtu (18/6). Sebanyak 41 orang yang sempat diamankan polisi sudah dipulangkan.  https://t.co/pfGuw8EjS2"
1,"Pertanyaan terkait penularan cacar monyet lewat seks menguat sejak virusnya ditemukan di air mani, bahkan jadi sorotan WHO. Begini anjuran pencegahannya:   https://t.co/E28eg7Z98n"
1,AS Roma menyambut musim baru dengan mendatangkan Nemanja Matic. Francesco Totti berikan penilaiannya untuk langkah mantan klubnya itu.  https://t.co/E5DqGY2OGe
1,Link live streaming MotoGP Jerman 2022 bisa disaksikan di sini. Yamaha atau Ducati yang akan menang di race ke-10 musim ini? #MotoGP    https://t.co/frjRwFd20h
1,STPeach atau nama aslinya Lisa Vannatta merupakan salah satu gamer terkenal. Ia punya jutaan follower. Ini potretnya saat bersama sang suami:  https://t.co/Rf8ij9xEQb
1,"Viral video wanita bernyanyi merdu sambil 'ngef-fly' pasca operasi. Video tersebut dituding warganet dibuat oleh nakes tanpa izin, begini klarifikasi pasien.  https://t.co/VvfqX3VdFN"
1,Para tokoh Sunda mulai dari Ceu Popong hingga Iwan Bule alias Mochamad Iriawan kumpul di Bandung Barat. Apa yang dibahas?  https://t.co/0fo8PL6QdZ
1,"PKB ingin 'menjodohkan' ketua umum partainya, Muhaimin Iskandar atau Cak Imin dengan Ketua Umum Partai Gerindra, Prabowo Subianto. Berapa elektabilitasnya?  https://t.co/Kxq7JP9mRc"
1,"DPD Gerindra Jatim merombak sejumlah pengurus DPC di Jatim. Ketua Gerindra Jatim, Anwar Sadad menyebut, ada 11 kepengurusan DPC yang dirombak.  https://t.co/9xr7SMqf0u"
1,Kisah petarung MMA Khalid Wilhelm Ott setelah menjadi mualaf jadi cerita inspiratif bagi Arie Untung dan siapapun yang membacanya.  https://t.co/IJxCSecpdW
1,"Peristiwa tabrakan beruntun di jalur Denpasar-Singaraja, Bali menewaskan satu orang. Pihak keluarga menyatakan ikhlas dengan kejadian itu.  https://t.co/1pQ1YJq6Qc"
1,"Ini jadwal libur panjang kenaikan kelas. Siapin liburanmu dan keluarga dengan bijak ya, jangan sampai kejebak macet di jalan.  https://t.co/eZWKlnWsd0"
1,Pemerintah melaporkan tambahan kasus COVID-19 pada hari ini sebanyak 1.167 kasus. DKI Jakarta menjadi provinsi yang melaporkan penambahan kasus terbanyak.  https://t.co/kui5A4NkT4
1,"Setelah enam episode berlalu, drama Korea Eve semakin seru untuk ditonton. Ini aksi nekat Seo Yea Ji dan 5 hal yang bikin drakor Eve makin seru:   https://t.co/iK7gcIjf2v  https://t.co/BAXRU9Gz6J"
1,"Empat hari berturut-turut kasus harian COVID-19 Indonesia tembus angka seribu. Penyebab pasti masih dipelajari, namun sejumlah dugaan mulai dapat dikerucutkan.  https://t.co/zQfB2Yir7I"
1,Grace Natalie menegaskan PSI tak akan mendukung Anies Baswedan maju sebagai capres pada Pemilu 2024.  https://t.co/qwCp6xtTqb
1,Pasal penghinaan ke penguasa masih muncul di draf RKUHP versi tahun 2019. Ini deretan pasalnya:   https://t.co/1mqTRz9LYi
1,OTK yang membacok anggota Brimob hingga tewas di Papua merampas dua senjata api. Polisi terus mengejar pelaku.  https://t.co/fEQIxv1oT6
1,Yuta Watanabe/Arisa Higashino harus puas keluar sebagai runner up Indonesia Open 2022. Ganda Jepang ini akui lawan bermain sangat cepat.  https://t.co/CTaB8yOlOV
1,Viktor Axelsen menjuarai Indonesia Open 2022. Pemain Denmark itu menang melawan Zhao Jun Peng dengan skor 21-9 dan 21-10.  https://t.co/aPH7vlGwfA
1,"Sebelum tewas, Ni Wayan Wandani atau Bu Okta (30) sempat mendorong putrinya agar tidak tertabrak bus yang mengalami rem blong di jalur Denpasar-Singaraja.  https://t.co/xrKw3hBEHc"
1,Tidak semua penyakit penanganannya bisa dicover oleh BPJS Kesehatan. Ini 144 penyakit yang tercover oleh BPJS Kesehatan:   https://t.co/CtsejcVrsd
1,"Keluarga korban meninggal dalam tabrakan beruntun di jalur Denpasar-Singaraja, Banjar Pacung, Desa/Kecamatan Baturiti, meminta perusahaan bus tanggung jawab.  https://t.co/sNIZyvu2qt"
1,"Sebuah mobil Toyota Innova Bernopol L 1261 IL warna hitam nangkring di atas pembatas dan menabrak pot-pohon kawasan Gunungsari. Akibatnya, lalin padat.  https://t.co/gWt4fyLxG6"
1,"Jika kamu masih penasaran dengan sifat dan kepribadianmu yang sesungguhnya, maka kamu bisa mencoba teskepribadian yang satu ini:   https://t.co/qw5kcW0Y0F"
1,"Aksi unjuk rasa memprotes kenaikan biaya hidup digelar di kawasan Dublin, Irlandia. Uniknya, terlihat dua ekor anjing ikut serta dalam demo itu. Ini fotonya:   https://t.co/t53uFkiUyu"
1,Dua pengendara mobil saling pukul di area parkir depan sebuah mal di Depok. Hal tersebut lantaran keduanya secara tak sengaja tabrakan.  https://t.co/ZPfuo2ArZP
1,"""PSI tidak akan mendukung Mas Anies di Pilpres 2024. Kami memeluk teguh prinsip antiintoleransi dan antikorupsi,"" kata Grace Natalie.  https://t.co/DjkW5u8Q5q"
1,Kementerian Pertanian membuka pendaftaran beasiswa SDM Sawit 2022. Beasiswa ini terbuka bagi pekebun kelapa sawit hingga anggota koperasi perkelapasawitan.  https://t.co/u2o8evwrVq
1,Final ganda putri Indonesia Open 2022 sajikan 'perang saudara' sesama pemain Jepang. Nami Matsuyama/Chiharu Shida menang lewat rubber game!  https://t.co/OtxqYGrOR8
1,"Selama 5 hari berturut-turut, COVID-19 Indonesia bertahan di atas level seribu kasus per hari. Begini riwayat penambahan kasus dalam sepekan terakhir:   https://t.co/PMhvVT81rT"
1,"""Kita hati-hati jangan mudah terpancing, jangan grusu, jangan terburu soal calon presiden dan wakil karena masih ada waktu,"" kata Presiden Jokowi.  https://t.co/q7PxXrwLgM"
1,"Kasat Tahti Polrestabes Medan diperiksa berkali-kali oleh Propam Polda Sumut, terkait tewasnya Hendra dalam sel. Tahanan itu diduga tewas karena dianiaya.  https://t.co/CAFbDIfrkP"
1,Tembok antilongsor yang tengah dibangun di Kota Bogor ambrol. Tembok yang hampir jadi itu kini menumpuk di dasar tebing dan menutup sebagian aliran sungai.  https://t.co/1nBIY6pNqP
1,"Untuk pertama kalinya, karakter TinyTAN BTS hadir dalam bentuk perhiasan. Menariknya, perhiasan tersebut dibuat oleh merek asal Indonesia.  https://t.co/3zflWqYBQJ"
1,"#FOTO Mobil listrik Tesla Blue Bird tampak menghiasi kawasan Sarinah, Jakarta. Ini penampakannya:   https://t.co/4StUEfJcBG"
1,"Patung Jenderal Sudirman di Dukuh Atas, Jakarta menjadi sasaran aksi vandalisme. Bagian keramik patung dicoret-coret ulah tangan jahil orang tak dikenal.  https://t.co/uXQfWRcPwl"
1,"Indonesia mencatat sebanyak 1.167 kasus baru COVID-19, Minggu (19/6/2022). DKI Jakarta menyumbang kasus terbanyak dengan jumlah 735.  https://t.co/2CyIZowtMO"
1,"Menu di Starbucks tak hanya itu-itu saja. Ada berbagai 'secret recipe' yang menarik dicoba, seperti 10 resep dari pencinta Starbucks ini:   https://t.co/ZkORLP5NzV"
1,Jadwal air mancur Lapangan Banteng kembali hadir setelah selama 2 tahun sempat tidak beroperasi. Kini pertunjukan air mancur ini akan kembali hadir.  https://t.co/WeuWlOi8b9
1,"Seorang perempuan Pekerja Migran Indonesia (PMI) asal Cibeureum, Kota Sukabumi, Dedeh Kurniasih (35) meninggal di negeri Jiran, Malaysia.  https://t.co/GBxn9xxzIo"
