id,username,text,label
1.52574E+18,detikcom,"Lagi-lagi diterpa hoax. Jika dulu difitnah soal mengelus pipi perempuan bukan muhrim, kini Menag Yaqut diterpa hoax 'merangkul Ragil Mahardika'.  https://t.co/YqxO8i7KxV",0
1.47646E+18,detikcom,"Sunny Dahye melapor dugaan pengancaman dan penyebar hoax ke Polres Jakarta Utara. Kini, Sunny Dahye akhirnya menemukan penyebar hoax itu. #SunnyDahye   https://t.co/YQgAvvhREI",0
1.47571E+18,detikcom,"Baru-baru ini geger varian Corona 'Delmicron', gabungan varian Delta dan Omicron. Sudah dipastikan hoax, ternyata begini asal-muasal muncul kabar Delmicron.  https://t.co/HEMmAt6Dj2",0
1.47543E+18,detikcom,"Dunia dihebohkan dengan rumor tentang varian Delmicron yang disebut gabungan antara varian Delta dan Omicron. Namun ternyata, varian ini adalah hoax.  https://t.co/YvYb4UEYTf",0
1.47543E+18,detikcom,"Banyak yang menyangka Delmicron adalah varian Corona baru kombinasi Delta-Omicron. Nyatanya, varian Delmicron hoax belaka.   https://t.co/R1hv5FqVWm",0
1.47535E+18,detikcom,"Varian Delmicron mendadak jadi perbincangan, disebut-sebut gabungan dari COVID-19 varian Delta dan Omicron. Para pakar memastikan informasi ini adalah hoax.  https://t.co/uANi2axzDH",0
1.47523E+18,detikcom,"Varian Delmicron mendadak jadi perbincangan, disebut-sebut gabungan dari COVID-19 varian Delta dan Omicron. Para pakar memastikan informasi ini adalah hoax.  https://t.co/fjmtiSdd21",0
1.47511E+18,detikcom,Epidemiolog Universitas Griffith Dicky Budiman menegaskan kalau varian baru Delmicron atau gabungan varian Delta dan Omicron adalah hoax. Berikut pernyataannya.  https://t.co/eJef11gUjb,0
1.47191E+18,detikcom,Hoax menerpa Menteri Agama Yaqut Cholil Qoumas. Dia disebut-sebut mengelus pipi perempuan yang bukan muhrim. Tantri 'Kotak' pun membela.  https://t.co/6Zrg2WoGsA,0
1.46931E+18,detikcom,Dipastikan hoax! BNI tidak pernah memungut biaya apa pun dari pelamar atau menunjuk agen perjalanan mana pun dalam proses seleksi pegawai.  https://t.co/wO7D2nOF3p,0
1.46877E+18,detikcom,"Santer beredar informasi 4 kasus varian Omicron B.1.1.529 ditemukan di Bekasi, berdomisili di DKI. Dinkes membantahnya, menyebut berita tersebut sebagai hoax.  https://t.co/qbfxEDvEGA",0
1.46875E+18,detikcom,Isu empat warga DKI Jakarta kena Corona varian Omicron bikin heboh. Kepala Dinas Kesehatan Kabupaten Bekasi Sri Enny Mainiarti menegaskan kabar tersebut hoax.  https://t.co/UmSEXu9xXH,0
1.46851E+18,detikcom,"KSP memastikan kabar virus Corona varian Omicron sudah menginfeksi 4 orang di Cikarang Barat, Kabupaten Bekasi, adalah hoax atau tidak benar.  https://t.co/r8LFrRrI03",0
1.46789E+18,detikcom,"Terdakwa Adam Ibrahim divonis 4 tahun penjara terkait kasus hoax babi ngepet di Bedahan, Depok.  https://t.co/4OWEQW9vPE",0
1.4678E+18,detikcom,Polda Sulut memastikan isu soal penculikan anak adalah hoax. Polisi menyatakan hingga saat ini tak ada warga yang melaporkan kasus penculikan anak.  https://t.co/CnwsTkf6qa,0
1.46712E+18,detikcom,"""Jangan termakan isu-isu atau hoax atau berita-berita yang menyesatkan,"" kata Kepala BNPB, Letjen TNI Suharyanto.  https://t.co/qoSUUvQGa0",0
1.46639E+18,detikcom,"Berita hoax sangat sulit untuk dihilangkan. Namun sebagai masyarakat yang bijak, sebaiknya kenali sejumlah tanda untuk mengetahui mana berita hoax dan mana yang tidak.   https://t.co/ZhQxLASY8j",0
1.46427E+18,detikcom,Kementerian Komunikasi dan Informatika mengungkapkan hoax berkaitan virus Corona masih menyebar di jagat internet.  https://t.co/hfistb1nsm,0
1.4642E+18,detikcom,"Ketua DPC Forkabi Pondok Aren, Armin meminta maaf kepada polisi usai demo beberapa waktu lalu. Ia mengaku pernyataan soal temannya yang dimintai uang itu hoax.  https://t.co/TugtjVCw94",0
1.46309E+18,detikcom,JPU menolak pledoi yang diajukan terdakwa Adam Ibrahim dalam kasus hoax babi ngepet dan tetap menuntut Adam dengan hukuman 3 tahun penjara.   https://t.co/YQkvQi1Tga,0
1.46307E+18,detikcom,"JPU menyatakan tak sependapat dengan pledoi terdakwa kasus hoax babi ngepet, Adam Ibrahim. Menurut JPU kisah Nabi Ibrahim yang dibawa-bawa dalam pledoi tak memiliki kesamaan dengan perbuatan Adam Ibrahim!   https://t.co/fGpcnOInkb",0
1.47646E+18,detikcom,"Sunny Dahye melapor dugaan pengancaman dan penyebar hoax ke Polres Jakarta Utara. Kini, Sunny Dahye akhirnya menemukan penyebar hoax itu. #SunnyDahye   https://t.co/YQgAvvhREI",0
1.47571E+18,detikcom,"Baru-baru ini geger varian Corona 'Delmicron', gabungan varian Delta dan Omicron. Sudah dipastikan hoax, ternyata begini asal-muasal muncul kabar Delmicron.  https://t.co/HEMmAt6Dj2",0
1.47543E+18,detikcom,"Dunia dihebohkan dengan rumor tentang varian Delmicron yang disebut gabungan antara varian Delta dan Omicron. Namun ternyata, varian ini adalah hoax.  https://t.co/YvYb4UEYTf",0
1.47543E+18,detikcom,"Banyak yang menyangka Delmicron adalah varian Corona baru kombinasi Delta-Omicron. Nyatanya, varian Delmicron hoax belaka.   https://t.co/R1hv5FqVWm",0
1.47535E+18,detikcom,"Varian Delmicron mendadak jadi perbincangan, disebut-sebut gabungan dari COVID-19 varian Delta dan Omicron. Para pakar memastikan informasi ini adalah hoax.  https://t.co/uANi2axzDH",0
1.47523E+18,detikcom,"Varian Delmicron mendadak jadi perbincangan, disebut-sebut gabungan dari COVID-19 varian Delta dan Omicron. Para pakar memastikan informasi ini adalah hoax.  https://t.co/fjmtiSdd21",0
1.47511E+18,detikcom,Epidemiolog Universitas Griffith Dicky Budiman menegaskan kalau varian baru Delmicron atau gabungan varian Delta dan Omicron adalah hoax. Berikut pernyataannya.  https://t.co/eJef11gUjb,0
1.47191E+18,detikcom,Hoax menerpa Menteri Agama Yaqut Cholil Qoumas. Dia disebut-sebut mengelus pipi perempuan yang bukan muhrim. Tantri 'Kotak' pun membela.  https://t.co/6Zrg2WoGsA,0
1.46931E+18,detikcom,Dipastikan hoax! BNI tidak pernah memungut biaya apa pun dari pelamar atau menunjuk agen perjalanan mana pun dalam proses seleksi pegawai.  https://t.co/wO7D2nOF3p,0
1.46877E+18,detikcom,"Santer beredar informasi 4 kasus varian Omicron B.1.1.529 ditemukan di Bekasi, berdomisili di DKI. Dinkes membantahnya, menyebut berita tersebut sebagai hoax.  https://t.co/qbfxEDvEGA",0
1.46875E+18,detikcom,Isu empat warga DKI Jakarta kena Corona varian Omicron bikin heboh. Kepala Dinas Kesehatan Kabupaten Bekasi Sri Enny Mainiarti menegaskan kabar tersebut hoax.  https://t.co/UmSEXu9xXH,0
1.46851E+18,detikcom,"KSP memastikan kabar virus Corona varian Omicron sudah menginfeksi 4 orang di Cikarang Barat, Kabupaten Bekasi, adalah hoax atau tidak benar.  https://t.co/r8LFrRrI03",0
1.46789E+18,detikcom,"Terdakwa Adam Ibrahim divonis 4 tahun penjara terkait kasus hoax babi ngepet di Bedahan, Depok.  https://t.co/4OWEQW9vPE",0
1.4678E+18,detikcom,Polda Sulut memastikan isu soal penculikan anak adalah hoax. Polisi menyatakan hingga saat ini tak ada warga yang melaporkan kasus penculikan anak.  https://t.co/CnwsTkf6qa,0
1.46712E+18,detikcom,"""Jangan termakan isu-isu atau hoax atau berita-berita yang menyesatkan,"" kata Kepala BNPB, Letjen TNI Suharyanto.  https://t.co/qoSUUvQGa0",0
1.46639E+18,detikcom,"Berita hoax sangat sulit untuk dihilangkan. Namun sebagai masyarakat yang bijak, sebaiknya kenali sejumlah tanda untuk mengetahui mana berita hoax dan mana yang tidak.   https://t.co/ZhQxLASY8j",0
1.46427E+18,detikcom,Kementerian Komunikasi dan Informatika mengungkapkan hoax berkaitan virus Corona masih menyebar di jagat internet.  https://t.co/hfistb1nsm,0
1.4642E+18,detikcom,"Ketua DPC Forkabi Pondok Aren, Armin meminta maaf kepada polisi usai demo beberapa waktu lalu. Ia mengaku pernyataan soal temannya yang dimintai uang itu hoax.  https://t.co/TugtjVCw94",0
1.46309E+18,detikcom,JPU menolak pledoi yang diajukan terdakwa Adam Ibrahim dalam kasus hoax babi ngepet dan tetap menuntut Adam dengan hukuman 3 tahun penjara.   https://t.co/YQkvQi1Tga,0
1.46307E+18,detikcom,"JPU menyatakan tak sependapat dengan pledoi terdakwa kasus hoax babi ngepet, Adam Ibrahim. Menurut JPU kisah Nabi Ibrahim yang dibawa-bawa dalam pledoi tak memiliki kesamaan dengan perbuatan Adam Ibrahim!   https://t.co/fGpcnOInkb",0
1.46259E+18,detikcom,"Wakil Gubernur DKI Jakarta, Ahmad Riza Patria, mempersilakan MUI DKI membuat tentara siber untuk memerangi buzzer yang menyerang ulama dan Anies Baswedan. Riza menyebut saat ini memang hoax masih saja ada di media sosial.   https://t.co/ric7TIrfPt",0
1.46163E+18,detikcom,Wakil Presiden RI Ma'ruf Amin mengungkap penyebaran hoax atau berita bohong seperti deret ukur dalam logaritma. Simak pernyataannya:  https://t.co/lpnJ7KgeY3,0
1.46148E+18,detikcom,"Usai anggota Satpol PP Gowa pemukul pasutri saat razia PPKM ditetapkan tersangka dan dipenjara, giliran pasutri tersebut menjadi tersangka kasus hoax hamil.  https://t.co/xDDmeS9fah",0
1.46123E+18,detikcom,Pasutri Ivan (24) dan Amriana (34) yang viral karena dipukul anggota Satpol PP Gowa saat razia PPKM kini ditetapkan menjadi tersangka kasus hoax.  https://t.co/N78r4yKggV,0
1.46055E+18,detikcom,"Pengadilan Negeri Depok menggelar sidang pembacaan pledoi terdakwa kasus hoax babi Ngepet, Adam Ibrahim. Dalam pledoinya, pengacara Adam Ibrahim menyatakan menolak disamakan dengan kasus Ratna Sarumpaet.   https://t.co/M2UxX98WY4",0
1.45916E+18,detikcom,Beredar omongan yang diklaim dari Elon Musk sebagai orang terkaya di dunia. Dia disebut tak mau putrinya menikah dengan orang miskin. Hoax atau fakta?  https://t.co/BB7KLnapYD,0
1.45838E+18,detikcom,"Adam Ibrahim, terdakwa penyebar hoax babi ngepet di Depok dituntut 3 tahun penjara. Kedua anak terdakwa juga terpaksa putus sekolah karena terkendala biaya...  https://t.co/LNn3G1TdQv",0
1.45809E+18,detikcom,"Pengadilan Negeri Depok menggelar sidang tuntutan terdakwa Adam Ibrahim dalam kasus hoax babi ngepet, Selasa (9/11). Dia dituntut hukuman 3 tahun penjara oleh jaksa penuntut umum (JPU).   https://t.co/Qqir1EHV1T",0
1.45802E+18,detikcom,"Terdakwa Adam Ibrahim dituntut 3 tahun penjara terkait hoax kasus babi ngepet yang menyebabkan keonaran di Bedahan, Depok.  https://t.co/CV0DLXFu4t",0
1.45676E+18,detikcom,Kabar duka meninggalnya Vanessa Angel dan suaminya Febri Ardiansyah atau Bibi diwarnai hoax atau berita tidak benar. Soal apa?  https://t.co/iqeHQBAA6k,0
1.45659E+18,detikcom,Narasi yang mengiringi video tersebut dipastikan hoax.  https://t.co/VTCuIggh6n,0
1.45633E+18,detikcom,Giliran Melanie Subono yang kena kabar hoax meninggal dunia. Duh!   https://t.co/XIVEQQ8ZLR,0
1.45569E+18,detikcom,Terdakwa Adam Ibrahim menyesal telah menyebarkan berita bohong terkait hoax babi ngepet. Ia mengaku menyesal karena akibat perbuatannya 2 anaknya putus sekolah.  https://t.co/wcOpos98JR,0
1.45567E+18,detikcom,"Acha Septriasa yang kini tinggal di Australia jadi korban hoax meninggal. Belum lama, Acha mengungkapkan kerinduannya kembali ke dunia entertainment....   https://t.co/jaw45GdFrP",0
1.4555E+18,detikcom,Terdakwa Adam Ibrahim menyesal dan mengakui kesalahannya terkait penyebaran hoax babi ngepet di Depok. Adam pun buka-bukaan.  https://t.co/1QAnWu25fW,0
1.45542E+18,detikcom,Lagi-lagi artis diterpa kabar hoax artis meninggal dunia. Kali ini Acha Septriasa dikabarkan meninggal dunia karena judul salah satu video di YouTube. Duh!   https://t.co/mRbM9e0vGh,0
1.45407E+18,detikcom,"Uring-uringan dan sulit tidur gara-gara berita hoax dirinya meninggal dunia, Roy Kiyoshi ngaku sampai sempat berobat. Begini cerita dari sudut pandangnya:   https://t.co/jnTEKN2sN3",0
1.45142E+18,detikcom,Angelica Simperler jadi salah satu artis korban hoax meninggal dunia. Angelica jadi penasaran siapa pelakunya...   https://t.co/nyMMFhaNwS,0
1.45055E+18,detikcom,Masifnya internet membuat berita hoax juga semakin banyak. Ini cara mengeceknya apakah berita tersebut hoax atau benar.  https://t.co/6rBgM0HLez,0
1.45039E+18,detikcom,"Polisi telah menetapkan Direktur BSTV Bondowoso, Arief Zainurrohman (AZ), dan 2 anak buahnya sebagai tersangka penyebar hoax. Channel YouTube 'Aktual TV'.  https://t.co/hJi1pe7k9D",0
1.4503E+18,detikcom,"Viral kisah ayah menikahi teman sekelas anaknya. Kisah tersebut dianggap hoax karena mirip sinetron, nyatanya benar terjadi. Deretan foto ini buktinya:  https://t.co/FKFaU8HqIu",0
1.45008E+18,detikcom,"Meski vaksin Corona sudah ada, warga di negara ini masih ada yang percaya hoax. Begini faktanya:  https://t.co/XitDEv3DmN",0
1.44967E+18,detikcom,"Polres Metro Jakarta Pusat membongkar produsen hoax di YouTube Aktual TV. Salah satu tim kreator, yakni Ahmad Fandi. Tiap produksi, Fandi dibayar Rp 1 juta.   https://t.co/AWUQ1KhJvw",0
1.44938E+18,detikcom,"Arief Zainurrohman memproduksi hoax di akun Youtube 'Aktual TV'. Dia dibantu oleh 2 tim kreatornya, yang salah satunya Ahmad Fandi seorang penyiar radio.  https://t.co/hZ3HgTKnjs",0
1.44917E+18,detikcom,"Ada 700-an konten hoax dan SARA yang diproduksi oleh Arief dkk, termasuk soal Pangkostrad Letjen Dudung Andurrachman dan Kapolda Metro Jaya Irjen Fadil Imran.  https://t.co/fPpHwk9MzI",0
1.44914E+18,detikcom,Akun YouTube milik Direktur TV swasta lokal disita polisi atas kasus penyebaran hoax dan SARA. Akun 'Aktual TV' itu disebut bukan merupakan produk jurnalistik.  https://t.co/PkowwKXgZ8,0
1.44893E+18,detikcom,Polisi akhirnya mengungkap sosok direktur TV swasta yang ditangkap terkait postingan hoax dan SARA. Ia diketahui bernama Arief Zainurrohman.  https://t.co/tOCdV21syF,0
1.44863E+18,detikcom,Polres Metro Jakarta Pusat menangkap seorang direktur televisi swasta. Direktur televisi swasta itu ditangkap terkait dugaan penyebaran berita hoax.  https://t.co/MoJYiT2Iy0,0
1.448E+18,detikcom,MenPAN-RB Tjahjo Kumolo menjelaskan perihal insiden salah posting foto hoax 'Jalan Tol Cisumdawu' yang sempat dilakukannya beberapa waktu lalu. Apa katanya?  https://t.co/ieXOwniZrq,0
1.44786E+18,detikcom,"Tjahjo Kumolo sempat mengunggah foto yang ternyata hoax terkait tol Cisumdawu, Jawa Barat pada Minggu (10/10). Ini penjelasannya terkait foto tersebut!   https://t.co/Nn44VbhOK6",0
1.44532E+18,detikcom,Roy Kiyoshi murka dibilang telah menutup mata untuk selamanya. Ia mau proses pembuat konten hoax.  https://t.co/hofEKMPYGF,0
1.445E+18,detikcom,Ustaz Encep Zainal Muttaqin menjelaskan soal kasus hoax wali yang dilantik oleh Nabi Khidir dan Nyi Roro Kidul. Ia juga mengaku baru 3 bulan telanjang dada.  https://t.co/R1nmhIiCyT,0
1.44495E+18,detikcom,Warga pendatang mengungsi ke Polres setempat karena termakan berita bohong atau hoax.  https://t.co/AS12DLzs7A,0
1.44246E+18,detikcom,"Tukul Arwana sempat jadi korban hoax soal dikabarkan meninggal dunia. Sebagai sahabat, Vega Darwanti beri respons ini:   https://t.co/eyOW68Csld",0
1.44094E+18,detikcom,"Melalui wujud bela negara, sudah seharusnya masyarakat Indonesia menggunakan kemajuan teknologi untuk melawan hoax, radikalisme, intoleransi, kejahatan siber, korupsi serta terorisme untuk menjaga kesatuan di Indonesia.  #TeknologiUntukBelaNegaraIndonesia @terasnegeriku1  https://t.co/zJaAuccVwQ",0
1.4406E+18,detikcom,"Viral di media sosial, sebuah video menyebut layanan internet akan mati 6 hari akibat perbaikan kabel bawah laut. Waspada, jangan sampai termakan hoax!  https://t.co/NkzfMAuiKC",0
1.44055E+18,detikcom,Ivan Gunawan tak menyangka dirinya dikabarkan meninggal dunia oleh beberapa channel YouTube. Ini akun media sosial yang menyebar hoax tentang artis:   https://t.co/Efj3NoYTxK,0
1.44035E+18,detikcom,Ivan Gunawan jadi korban berita hoax meninggal. Faktanya ia tampak lebih bugar setelah turun puluhan kilogram. Ia buka-bukaan soal rahasianya tampil bugar.  https://t.co/NyhQ6t6y9h,0
1.44025E+18,detikcom,Ivan Gunawan jadi korban berita hoax meninggal. Faktanya ia tampak lebih bugar setelah turun puluhan kilogram. Ia buka-bukaan soal rahasianya tampil bugar.  https://t.co/1rx3aWn4ZQ,0
1.44023E+18,detikcom,Ivan Gunawan jadi korban berita hoax meninggal dunia oleh akun YouTube yang kini sudah tidak ada. Ivan mengunggah capture video tersebut ke Instagram-nya!   https://t.co/XhT72AG2O3,0
1.53849E+18,detikcom,"MotoGP Jerman 2022 berlangsung seru. Baru awal balapan ada bencana buat Ducati, Francesco Bagnaia jatuh!  https://t.co/A4Bp7SoKkJ",1
1.53849E+18,detikcom,"Sebuah mobil Damkar Pemkab Kediri alami kecelakaan saat hendak memadamkan kebakaran. Akibatnya, mobil itu oleng dan menabrak pagar sebuah sekolah dasar.  https://t.co/BFl7EVgMBE",1
1.53849E+18,detikcom,"Prakiraan cuaca besok sudah diumumkan oleh BMKG. Prakiraan cuaca besok berikut berlaku untuk wilayah Jakarta, Bogor, Depok, Tangerang, dan Bekasi.  https://t.co/sLuKbNXnQF",1
1.53849E+18,detikcom,Diri sendiri bisa menjadi musuh terbesar dalam kehidupan. Greysia Polii mengajarkan bahwa kita bisa melangkah maju ke depan dengan mempercayai diri sendiri. #LaporanInteraktif #CNNIndonesia #detiknetwork   https://t.co/YvrNX0K1UE,1
1.53849E+18,detikcom,"Buat detikers yang hendak terabas dengan menggunakan motor trail atau mau melakukan perjalan offroad, jangan sekali-kali menggunakan sandal jepit ya.  https://t.co/pOApUhkuKB",1
1.53849E+18,detikcom,Arab mengalami kekeringan paling intens selama ribuan tahun. Namun situasi ini memberikan kesempatan bagi Islam untuk berkembang pesat.   https://t.co/vwr4N1AO6E,1
1.53849E+18,detikcom,"Menteri Perhubungan Budi Karya Sumadi bersama Menteri UKM Teten Masduki membuka soft launching Stasiun Shelter Matraman di Kampung Melayu, Jakarta Timur, Minggu (19/6).   https://t.co/4qmY27ZdvP",1
1.53849E+18,detikcom,Bupati Lombok Tengah Lalu Pathul Bahri mendukung penuh pembangunan kereta gantung di bawah kaki Gunung Rinjani.  https://t.co/HrMBYhm78w,1
1.53849E+18,detikcom,Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Salahudin Uno mengunjungi Kabupaten Garut.  https://t.co/KSVfMNWVgc,1
1.53849E+18,detikcom,Tiga capres 2024 telah diumumkan Partai NasDem pimpinan Surya Paloh. Ketiganya adalah tokoh dengan riwayat pendidikan mengesankan dan tentunya kompeten.  https://t.co/6u9w4jJjjB,1
1.53849E+18,detikcom,"Jepang mengumpulkan sejumlah negara Simposium Pemimpin Amfibi Pasifik (PALS) 2022 di tengah ketegangan dengan China, Korea Utara, dan Rusia.   https://t.co/OtgLtzpyOP",1
1.53849E+18,detikcom,"Sopir bus pariwisata berinisial AS (38) ditetapkan sebagai tersangka dalam kecelakaan beruntun di Banjar Pacung, Desa/Kecamatan Baturiti.  https://t.co/n9fyLI1kx5",1
1.53849E+18,detikcom,"Sejumlah fosil hewan purba seperti kura-kura hingga buaya ditemukan di Desa Jembarwangi, Kabupaten Sumedang. Berikut fakta-faktanya:   https://t.co/c9okMNqpBG",1
1.53849E+18,detikcom,Gibran Rakabuming ngaku disarankan oleh Ketum Partai Gerindra Prabowo Subianto untuk maju di Pilgub Jateng atau Pilgub DKI. Seberapa kuat Gibran di survei?  https://t.co/YKGBTqIvBC,1
1.53849E+18,detikcom,Sebetulnya penggunaan pakaian bekas dimulai dari gerakan donasi kegiatan keagamaan. Kok sekarang dibisnisin sih🤔  https://t.co/iq9tnxxLy3,1
1.53848E+18,detikcom,"Puluhan peselancar mencoba menaklukkan ganasnya ombak Pantai Parangtritis Bantul, Sabtu (18/6).   https://t.co/RJ3gzTvbS7",1
1.53848E+18,detikcom,"Viral video wanita bernyanyi merdu sambil 'ngef-fly' pasca operasi. Video tersebut dituding warganet dibuat oleh nakes tanpa izin, begini klarifikasi pasien:   https://t.co/ozcbphvMw0",1
1.53848E+18,detikcom,"Menteri Pertanian Syahrul Yasin Limpo heran dengan harga cabai dan bawang merah yang melonjak tinggi. Pasalnya, stok cabai di petani tergolong aman.  https://t.co/Wxsufff5fW",1
1.53848E+18,detikcom,Ramalan zodiak cinta Pisces hindari bicara tak tentu arah meskipun maksudnya mengajak dirinya berkomunikasi. Simak ramalan zodiak cinta hari ini:  https://t.co/kd8eZs0maF,1
1.53848E+18,detikcom,"Viral video wanita bernyanyi merdu sambil 'nge-fly' akibat bius pasca operasi. Ramai dipuji warganet, rupanya momen tersebut terjadi gegara sang pasien 'parno'.  https://t.co/Tan2hrBTCX",1
1.53848E+18,detikcom,"Gempa bermagnitudo 3 terjadi di barat daya Cilacap, Jawa Tengah, sore tadi. Berikut ini data terkait gempa tersebut.  https://t.co/r5DHkP7NR0",1
1.53848E+18,detikcom,Gibran Rakabuming Raka dapat wejangan dari Prabowo Subianto untuk maju Pilgub. Gibran juga disarankan hal yang sama oleh Megawati dan Puan Maharani.  https://t.co/KQzWI2TFaI,1
1.53848E+18,detikcom,"Mari angkat topi buat Pep Guardiola. Sejak berkarier sebagai pelatih di tahun 2008, Guardiola selalu bawa timnya finis di tiga besar!   https://t.co/ybr1ajo6e9",1
1.53848E+18,detikcom,"Bersih dan Indah, itulah kata yang terbersit jika mendengar Jepang. Tapi siapa sangka, negara ini punya kota yang sangat kumuh.  https://t.co/eYLdeEb049",1
1.53848E+18,detikcom,Tim bulutangkis Indonesia gagal di Indonesia Open 2022. PP PBSI menyoroti sejumlah hal yang harus dibehani.   https://t.co/f2tyeqZZZe,1
1.53848E+18,detikcom,Gibran Rakabuming Raka mengungkap fakta lain dari pertemuannya dengan Prabowo. Salah satunya saran Prabowo agar Gibran maju Pilgub DKI atau Jateng.  https://t.co/c9muTc9nyB,1
1.53848E+18,detikcom,"Rumah Nikita Mirzani dikepung pihak kepolisian pada 15 Juni 2022. Pukul 03.00 dini hari, rumah Nikita dikepung oleh petugas Polres Serang Kota.  https://t.co/eZG5JouCOB",1
1.53848E+18,detikcom,"""Jadi kalau di tentara ada follow me, kita penumpang kapal besar serahkan kepada pengemudi bagaimana komando Pak Jokowi,"" kata Moeldoko di Jepara.  https://t.co/76kwWjZW2J",1
1.53848E+18,detikcom,"Ganjar Pranowo bocorkan materi dalam sekolah politik PDIP yang diikutinya bersama kepala daerah seluruh Indonesia, termasuk Gibran Rakabuming Raka.   https://t.co/jcnemWFb2T",1
1.53848E+18,detikcom,"Setelah MotoGP Catalunya 2021 lalu baju balap Quartararo terbuka, kini pada seri MotoGP Jerman 2022 di Sachsenring giliran kaca helm Quartararo yang lepas.  https://t.co/YCYTgTPYIO",1
1.53848E+18,detikcom,Liu Yu Chen/Ou Xuan Yi meraih gelar juara ganda putra Indonesia Open 2022. Liu/Ou menang dua gim langsung atas Choi Sol Gyu/Kim Won Ho.  https://t.co/fZZyPlaUxY,1
1.53848E+18,detikcom,Kualitas udara di Jakarta masuk dalam tiga besar yang terburuk di dunia. Pejalan kaki hingga pengguna sepeda motor disarankan untuk menggunakan masker.  https://t.co/eRNdvrlK1m,1
1.53847E+18,detikcom,"Jembatan biasanya dibangun sebagai tempat penyeberangan manusia. Namun, sejumlah jembatan ini dibangun khusus untuk hewan lho. Ini fotonya:   https://t.co/3tkng9SDbc",1
1.53847E+18,detikcom,"Video wanita bernyanyi sambil 'nge-fly' pasca operasi viral di medsos. Dapat banyak respons positif dan tawa dari warganet, ternyata begini kisah di baliknya:   https://t.co/SmoyAYx1Z6",1
1.53847E+18,detikcom,"Soal hak paten di industri otomotif tidak main-main, sekali ada yang dinilai telah melakukan kejahatan pencurian ide, bisa langsung digugat.   https://t.co/y4n9hm0Hi9",1
1.53847E+18,detikcom,Pengadilan Negeri Jakarta Selatan menolak gugatan konsumen DFSK Glory 580 yang menuntut ganti rugi karena mobilnya tidak bisa menanjak. Ini awal mula kasusnya:   https://t.co/Hxa3LNBmgA,1
1.53847E+18,detikcom,"Hari Raya Idul Adha kurang dari sebulan lagi. Bagi umat muslim yang mampu, sangat dianjurkan membeli sapi, kambing/domba untuk jadi hewan kurban.   https://t.co/n2SvpnWPu9",1
1.53847E+18,detikcom,"Pria yang hendak meracik kuah sotonya, tanpa disengaja menuang sebotol kecap. Alhasil dia malah makan kecap pake soto. Aksinya pun bikin ngakak sekaligus sedih.  https://t.co/kkpMCjyMwO",1
1.53847E+18,detikcom,"Sebenarnya, keputusan LG yang menutup bisnis ponselnya tak bisa dibilang kabar mengejutkan, karena sejak bertahun lalu, bisnis ponselnya sudah babak belur.  https://t.co/9QhHkLwRpo",1
1.53847E+18,detikcom,"KPU menjelaskan kekurangan anggaran tahapan Pemilu 2024 sebesar Rp 5,6 triliun akan dibahas Kemenkeu usai penetapan PKPU Tahapan.  https://t.co/GWiv7I9AVY",1
1.53847E+18,detikcom,Warga sekitar meminta Tebet Eco Park nantinya menjadi lebih tertib usai ditutup sementara. Warga mengeluh kawasan itu jadi tak teratur saat dibuka.  https://t.co/GHsDFBKU0Y,1
1.53847E+18,detikcom,"Raffi Ahmad berikan kado istimewa untuk sang istri. Tak tanggung-tanggung, ia berikan Nagita Slavina mobil mewah Rolls Royce Phantom keluaran terbaru.   https://t.co/tHRSPWZoQp",1
1.53847E+18,detikcom,"Polisi mengamankan 11 orang anggota geng motor di Kota Tangerang, Banten, yang hendak tawuran. Mereka janjian akan tawuran lewat media sosial.  https://t.co/ri1om02nXX",1
1.53847E+18,detikcom,"Masyarakat Desa Adat Intaran, Denpasar, gelar aksi unjuk rasa. Mereka menolak rencana pembangunan terminal gas alam cair di kawasan mangrove Tahura Ngurah Rai.  https://t.co/yVK0F6BU3A",1
1.53847E+18,detikcom,Tahun 1983 sekitar 7-12 gerbong pasir Gunung Galunggung diangkut kereta dari Tasik ke Jakarta dari Stasiun KA Pirusa.  https://t.co/lMPxOOgFmJ,1
1.53847E+18,detikcom,"Konten kreator TikTok bernama Ilmon belum lama ini mukbang nasi Padang. Tak tanggun-tanggung, ia menghabiskan 2 bungkus dengan lauk rendang dan tunjang.   https://t.co/y6s9ExS74x",1
1.53847E+18,detikcom,"Saat pihak kuasa hukum Razman Nasution melakukan konferensi pers, selebgram Denise Chariesta muncul hingga keributan terjadi di antara mereka.   https://t.co/6Co42fOoJL",1
1.53847E+18,detikcom,Bagaimana syarat dan cara mengajukan bantuan pembangunan dan rehabilitasi masjid dan musala? Cek juga besar dana yang bisa didapat.  https://t.co/JRJUeGgB4H,1
1.53847E+18,detikcom,Paduai (90) menikahi kakak kandung mantan istrinya yang berusia 62 tahun lebih muda. Sang mantan istri ngaku turut bahagia.  https://t.co/YtRDAMKXUZ,1
1.53847E+18,detikcom,Petugas pemadam kebakaran berjuang mengendalikan api yang terus meluas di sejumlah wilayah Spanyol. Suhu panas pada Sabtu (18/6) capai 40-42 derajat Celcius.  https://t.co/sDVN0qVFiL,1
